,Children,Age,Income,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
8726,1,34,25206.38,Female,No,7.205236,15,2,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Electronic Check,70.33975,162.4676,6608.7169890000005,5,4,5,4,3,3,4,4
8727,5,28,36474.65,Male,No,9.177935,11,0,1,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),61.70273,137.4836,5930.301450999999,4,4,3,1,5,3,2,1
8728,4,25,13487.36,Female,No,12.5131,10,0,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,55.74501,177.4876,5600.149879,4,5,5,5,2,4,4,4
8729,7,55,23171.12,Female,No,12.27023,13,0,0,No,Two Year,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,No,No,Yes,Mailed Check,71.12475,179.9794,6273.577349,2,3,4,2,5,3,3,4
8730,0,88,46348.16,Female,No,9.153981,11,2,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Credit Card (automatic),66.96136,245.1283,6469.578976,3,4,4,3,2,4,5,3
8731,2,79,38395.52,Male,No,7.593547,7,0,0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Electronic Check,71.99373,222.6143,6877.221038,4,4,4,4,4,4,5,5
8732,3,24,65486.61,Female,No,13.564789999999999,11,2,1,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Mailed Check,60.98321,132.4798,5939.670075999999,4,3,3,4,3,4,4,4
8733,0,18,29267.03,Male,No,11.83986,12,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),60.50816999999999,174.9618,5474.791064999999,4,2,5,6,3,3,4,6
8734,2,34,38594.57,Male,No,11.81333,15,1,1,No,Month-to-month,Yes,Yes,None,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Mailed Check,59.534569999999995,152.4884,5403.227013000001,3,5,6,4,3,4,4,4
8735,4,31,69199.04,Nonbinary,No,8.647466,7,0,1,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,No,Yes,No,No,No,Bank Transfer(automatic),71.12849,114.9838,6103.615106,4,4,5,4,4,4,4,5
8736,0,72,24592.08,Female,No,9.83918,15,1,1,Yes,Month-to-month,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,67.78399,230.1051,6028.793302,4,5,5,3,2,5,4,4
8737,6,56,8483.28,Male,No,10.17608,10,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Credit Card (automatic),60.77384,147.4738,5401.717861,3,3,3,4,3,5,4,4
8738,10,87,21020.26,Male,No,12.42426,11,0,0,No,Two Year,No,No,None,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Credit Card (automatic),64.38287,152.509,5932.680002,4,4,4,5,2,5,5,3
8739,2,70,49830.03,Male,No,8.244838,12,1,1,No,One year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Mailed Check,62.86571,267.6427,6315.89486,3,4,4,2,6,4,4,5
8740,1,80,9743.36,Female,No,9.573925,17,1,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,Electronic Check,51.60705,159.9349,4446.381359,4,4,5,3,4,3,3,4
8741,2,62,39116.35,Male,No,7.085400999999999,8,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,62.4542,257.6549,5898.163738,5,4,3,5,4,4,3,4
8742,2,18,23908.68,Male,No,14.86709,9,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,Mailed Check,60.21411,159.965,5422.994493,2,2,4,4,4,2,3,3
8743,6,79,74269.41,Female,No,12.06821,16,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,No,Yes,No,Electronic Check,47.1766,139.9512,4528.256454,3,5,4,3,2,5,5,5
8744,1,42,143641.2,Male,No,5.9900150000000005,11,2,0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit Card (automatic),64.5472,257.6549,6104.448181000001,4,4,4,3,4,3,3,5
8745,2,41,40818.88,Male,No,7.846047,8,1,1,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,No,Bank Transfer(automatic),51.920629999999996,162.4689,4662.416793,2,3,3,2,5,2,4,3
8746,1,28,43464.06,Female,No,7.7213970000000005,10,1,0,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Bank Transfer(automatic),54.09544,242.6435,5158.5019520000005,4,3,4,3,4,3,3,4
8747,2,36,35713.37,Male,No,13.80786,11,3,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),56.19138,184.9496,5533.878378,3,3,4,2,4,3,4,3
8748,2,31,50967.01,Male,No,5.43532,14,0,0,Yes,Two Year,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,No,No,Credit Card (automatic),57.98413000000001,174.9768,5688.321792,4,5,4,2,5,4,3,5
8749,1,81,87775.72,Male,No,14.18172,17,2,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,No,No,No,Electronic Check,62.604380000000006,147.4564,5716.118122,4,5,5,4,5,3,4,4
8750,1,65,42200.42,Female,No,15.522929999999999,11,4,2,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,No,No,Mailed Check,42.049040000000005,147.4564,4002.030513,3,4,4,3,2,3,4,2
8751,0,64,8517.87,Male,Yes,7.843571000000001,10,1,1,No,Month-to-month,No,No,Fiber Optic,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),62.717180000000006,242.6281,5772.05845,4,3,3,5,3,4,5,4
8752,0,42,17271.98,Male,No,14.32421,15,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Credit Card (automatic),47.4649,129.9483,4571.667786999999,4,4,3,3,2,4,4,4
8753,0,83,55223.1,Male,Yes,11.31332,10,1,1,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),63.38783000000001,257.6513,6325.364407,4,5,6,2,4,4,4,2
8754,1,43,37327.76,Male,No,11.42906,11,1,1,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Mailed Check,56.15391999999999,124.9643,4737.057384000001,5,3,4,2,5,3,3,2
8755,3,45,26449.68,Male,No,9.343467,14,2,2,No,Two Year,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),62.134280000000004,267.6427,6368.713686,4,3,4,6,3,4,2,4
8756,0,35,14865.17,Female,No,7.9326360000000005,14,1,1,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,Credit Card (automatic),63.907959999999996,152.4624,6037.703682,4,4,3,3,4,3,3,4
8757,8,40,35016.3,Male,No,13.10714,12,0,0,No,Two Year,No,No,None,Yes,No,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),62.75391,127.4887,5743.678257,3,1,1,3,4,2,3,2
8758,2,42,83829.32,Male,No,8.890323,9,0,0,Yes,Two Year,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Electronic Check,64.25291,137.4836,6001.002897,5,4,3,4,2,4,4,3
8759,0,65,53684.77,Female,No,14.39644,13,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,No,No,Mailed Check,69.22651,142.4713,6317.450344,4,5,3,4,3,5,4,4
8760,3,86,9539.84,Female,Yes,3.62071,12,0,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Mailed Check,36.28161,275.1198,3570.28345,5,5,4,4,1,4,5,4
8761,4,56,51834.27,Female,No,8.372112,11,1,0,No,Two Year,No,No,None,Yes,Yes,No,No,No,No,No,No,No,Credit Card (automatic),46.38454,112.4844,3971.6487869999996,3,3,3,3,4,3,2,4
8762,2,48,24548.06,Male,No,7.382378999999999,10,0,0,No,One year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Electronic Check,62.533519999999996,172.4624,5577.591754,4,3,3,2,4,3,2,4
8763,3,45,35021.59,Male,No,8.217405,12,3,1,No,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Bank Transfer(automatic),38.29305,204.9634,3735.933485,5,4,4,1,4,2,3,3
8764,1,44,12558.05,Male,No,9.257433,17,0,1,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,No,Bank Transfer(automatic),50.622440000000005,220.1323,4783.408820000001,6,6,7,4,4,7,4,4
8765,4,27,41466.61,Male,No,7.542706,11,1,2,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),64.88051999999999,149.9928,6167.49975,4,2,3,4,3,4,5,5
8766,7,49,12835.28,Female,No,5.646097,15,1,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,Mailed Check,45.663959999999996,147.4783,4103.113939,2,2,3,1,4,1,3,2
8767,2,68,30006.94,Female,No,7.929892,8,0,1,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,69.59340999999999,117.4392,6309.777908,3,2,3,3,5,4,4,4
8768,1,44,37078.58,Male,No,12.77867,17,1,1,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,Mailed Check,62.1578,149.9621,5467.127682,2,2,1,4,3,3,3,3
8769,1,78,17583.94,Female,No,14.38703,9,2,2,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Credit Card (automatic),71.13694,197.4945,6195.809015999999,4,3,4,2,7,3,2,3
8770,10,39,51228.78,Female,No,7.9546149999999995,12,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Credit Card (automatic),64.14083000000001,144.9607,5667.006418999999,5,5,5,3,2,6,5,5
8771,3,60,41164.66,Female,No,8.392515,13,1,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Mailed Check,69.657,257.6513,6959.755373,3,5,5,3,3,5,4,4
8772,7,87,81130.95,Male,No,10.76023,12,0,1,No,One year,No,Yes,None,Yes,Yes,No,No,No,No,No,No,Yes,Credit Card (automatic),41.239509999999996,112.4844,3623.079115,5,4,4,3,3,5,5,3
8773,1,42,26005.03,Female,No,13.80292,10,2,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No,No,Electronic Check,49.20691,139.9568,4355.520561,5,4,6,4,4,4,4,5
8774,8,33,33971.73,Male,No,2.833788,4,0,0,No,One year,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Mailed Check,56.375730000000004,225.1457,6089.067075999999,3,4,4,2,5,5,4,4
8775,2,63,28857.38,Male,No,3.94786,9,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,Yes,No,No,Yes,Credit Card (automatic),39.42138,127.4601,3838.7254299999995,4,2,5,5,1,4,4,3
8776,1,72,71822.03,Male,No,10.14717,12,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),66.31761,142.4689,6123.146207,1,1,3,4,3,3,5,3
8777,8,39,18813.32,Female,No,9.754194,10,1,1,No,Two Year,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Electronic Check,62.52045,222.65,6018.341413,4,5,4,4,2,4,4,2
8778,1,81,15426.3,Female,No,9.718558999999999,11,2,0,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Credit Card (automatic),71.40954,134.9509,5869.863059,4,4,4,3,4,4,5,2
8779,2,51,29567.14,Female,No,9.93934,12,2,0,Yes,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),58.96403000000001,172.4567,5534.707356,3,2,3,3,3,3,4,3
8780,4,39,19869.24,Female,No,13.347929999999998,8,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Bank Transfer(automatic),60.72006999999999,192.4885,5385.46775,4,5,3,3,4,4,3,5
8781,3,55,18001.12,Male,No,13.0464,13,2,1,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Electronic Check,61.46188000000001,137.4836,5760.474222999999,3,4,2,3,4,2,2,4
8782,1,49,7742.36,Male,No,8.372268,10,4,0,Yes,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),55.09485,142.4689,5278.98567,2,3,3,5,3,4,3,3
8783,0,18,28768.29,Female,No,9.075447,10,0,1,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Credit Card (automatic),40.53237,134.9509,3515.6233909999996,4,4,4,3,4,4,3,4
8784,3,88,11311.31,Female,No,5.218697,14,0,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,71.26615,112.4551,5802.742727000001,4,4,4,3,4,4,4,4
8785,2,22,13102.29,Female,No,4.812688,11,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Bank Transfer(automatic),51.36891,144.9607,4429.96209,4,5,2,2,3,3,3,1
8786,2,51,28125.21,Male,No,9.534548,13,2,2,No,Month-to-month,No,No,None,Yes,No,No,No,No,No,Yes,No,Yes,Bank Transfer(automatic),51.2129,104.9629,4493.014399000001,3,4,3,3,4,2,3,4
8787,0,34,10889.01,Female,Yes,11.07583,12,0,1,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),52.178509999999996,242.6106,5360.147757,3,3,3,4,3,3,4,4
8788,1,51,97230.0,Female,No,12.89208,12,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Electronic Check,57.07265,207.4974,5095.801843,5,5,4,5,3,2,3,4
8789,2,51,102431.3,Female,No,7.348999000000001,8,2,0,No,Two Year,No,Yes,DSL,Yes,No,No,Yes,No,Yes,No,No,No,Credit Card (automatic),50.49273,127.4601,4702.945847999999,3,3,3,5,2,4,4,5
8790,0,72,9841.71,Female,No,13.09495,3,1,1,No,Month-to-month,Yes,No,None,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank Transfer(automatic),57.00346999999999,155.0084,5048.669549,3,3,3,3,5,3,4,5
8791,1,79,33129.89,Female,No,8.893585,19,0,0,Yes,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Mailed Check,71.44791,147.4738,5964.710238000001,4,4,5,4,5,3,5,4
8792,2,80,11491.42,Male,No,10.49877,12,0,0,No,Two Year,Yes,No,None,No,Yes,No,Yes,No,No,Yes,Yes,No,Mailed Check,66.50713,230.1344,6078.515237,4,4,4,6,2,3,4,2
8793,3,24,91326.09,Male,No,12.04636,14,1,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Mailed Check,61.82003,130.0064,5640.896253,2,2,3,4,4,2,2,3
8794,4,82,12537.81,Female,No,12.24576,16,2,1,No,Month-to-month,No,Yes,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),51.99282,139.9349,4977.28191,4,4,5,3,4,3,5,4
8795,4,46,29161.56,Female,No,8.373351,15,1,0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Credit Card (automatic),68.93363000000001,204.9797,6101.208542,4,4,3,4,3,3,3,2
8796,0,71,32720.92,Female,No,8.714228,10,3,2,Yes,One year,No,No,DSL,Yes,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,68.59725999999999,149.9447,6228.700497999999,5,5,4,3,4,4,6,4
8797,2,67,41311.65,Male,No,4.859953,9,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Mailed Check,67.53690999999999,134.9509,5711.519767,4,3,3,5,5,4,4,4
8798,4,77,17893.93,Male,No,4.248599,16,0,0,No,One year,No,No,None,Yes,No,No,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),65.77898,127.4586,5756.842503,4,4,5,2,5,2,2,2
8799,0,49,11575.14,Male,No,13.521529999999998,18,0,0,No,One year,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Bank Transfer(automatic),64.48578,197.4876,5783.315378,5,4,3,4,4,3,4,3
8800,1,78,37039.36,Male,No,7.400824000000001,10,2,0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),68.68812,275.1198,6237.31669,2,3,3,4,4,2,2,3
8801,0,89,46051.44,Male,No,13.84425,10,0,0,No,Month-to-month,No,No,DSL,No,No,No,No,No,Yes,Yes,Yes,No,Bank Transfer(automatic),64.79987,200.1185,6099.425081,4,3,3,3,5,3,4,4
8802,2,26,42539.6,Female,No,12.885710000000001,10,1,0,No,One year,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,66.70002,159.9512,5765.098354,4,4,4,4,4,4,4,3
8803,4,42,9374.34,Male,No,5.1807620000000005,11,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,No,Bank Transfer(automatic),55.408469999999994,157.4698,4843.560902,2,1,2,5,4,3,3,2
8804,1,45,20114.83,Male,No,11.22071,12,2,1,No,One year,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),58.52385,192.4404,5246.886102,3,4,3,4,5,4,4,3
8805,4,51,8361.24,Male,No,11.75222,11,0,2,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,Bank Transfer(automatic),69.12212,179.9476,6093.076557,4,4,5,2,4,2,3,2
8806,7,65,12555.95,Female,Yes,7.611319,9,0,0,Yes,Two Year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),70.7555,255.1336,7081.306842,5,6,5,2,3,5,5,3
8807,4,72,13837.86,Male,No,11.843119999999999,9,1,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),62.238969999999995,139.9512,5806.10196,3,4,4,3,3,4,4,3
8808,3,43,50100.2,Female,No,3.7416669999999996,7,0,0,No,Two Year,No,No,None,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,69.27587,175.0048,6309.305361,3,2,3,4,4,4,4,3
8809,4,44,22802.9,Female,No,5.781365,7,0,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Electronic Check,48.27562,139.9349,4797.2909979999995,2,3,3,3,3,3,4,4
8810,2,50,33364.77,Male,No,6.946895,19,0,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,No,Electronic Check,69.31577,127.4958,5979.37126,5,5,5,4,3,4,4,3
8811,0,86,14382.5,Male,Yes,10.732660000000001,12,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Bank Transfer(automatic),43.879690000000004,207.4811,4042.115496,4,4,5,3,4,2,2,3
8812,1,29,82983.69,Female,No,10.97278,13,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,60.99965,217.4725,5544.621469,4,4,3,3,4,2,6,1
8813,0,56,57552.49,Female,No,10.262360000000001,20,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,No,Electronic Check,57.604009999999995,137.4686,4865.052135,4,4,3,3,4,5,3,4
8814,1,29,111778.1,Male,No,11.83057,19,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Mailed Check,47.67256,222.65,4666.085107,3,3,3,3,3,3,3,3
8815,0,73,9316.7,Male,No,11.174489999999999,13,0,2,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Credit Card (automatic),65.99580999999999,207.4754,6238.598854,4,4,3,3,2,4,4,4
8816,0,73,1935.7,Male,No,4.188314,17,0,0,Yes,One year,No,No,None,Yes,No,No,No,Yes,Yes,No,Yes,No,Bank Transfer(automatic),65.27026,139.9979,5599.71353,4,4,3,4,2,3,5,4
8817,3,65,11955.52,Male,No,8.86123,10,1,0,No,Two Year,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No,Electronic Check,68.61891,162.4653,6463.857008,2,2,3,4,4,4,4,4
8818,0,82,19329.4,Male,Yes,6.945119,8,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),47.60481,275.1336,4546.718887,2,2,4,4,3,4,2,3
8819,2,83,34710.68,Male,No,6.762606,7,0,0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Credit Card (automatic),68.47424000000001,159.9512,5805.877345,3,4,3,4,5,3,2,4
8820,2,49,30964.02,Female,No,10.67431,15,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),62.788830000000004,242.6281,5841.624759,2,3,2,3,3,3,3,3
8821,0,82,50637.25,Female,No,5.408723999999999,9,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,48.01685,227.4754,4240.153662,4,3,5,3,4,4,4,3
8822,2,79,117715.3,Male,No,12.150269999999999,11,1,1,Yes,Two Year,Yes,No,None,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),71.07998,222.6792,6522.842043,3,2,3,3,4,2,5,5
8823,0,77,44511.9,Male,Yes,2.809005,11,2,0,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Bank Transfer(automatic),61.48121999999999,242.6573,5700.115786,2,2,2,5,2,3,3,3
8824,1,18,29670.11,Male,No,14.45854,11,1,1,No,Month-to-month,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Mailed Check,70.42068,204.9496,6314.533192,5,5,6,6,2,5,5,4
8825,5,26,21046.8,Male,No,12.53937,17,4,1,No,Month-to-month,No,No,None,Yes,No,Yes,No,No,No,No,Yes,No,Bank Transfer(automatic),67.10773,117.4835,6044.025399,5,4,4,3,4,4,4,4
8826,0,22,40885.91,Female,No,7.489466,10,0,1,No,Month-to-month,No,No,Fiber Optic,No,No,Yes,No,No,No,No,Yes,No,Electronic Check,60.31971,149.9598,5264.734622999999,3,3,2,2,5,3,4,2
8827,10,66,7974.41,Female,No,8.353322,14,3,1,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Bank Transfer(automatic),60.69166,160.0013,5456.214913000001,5,3,5,4,4,5,5,2
8828,1,63,11288.95,Female,No,9.502103,14,3,1,No,Month-to-month,No,No,Fiber Optic,No,No,Yes,No,No,No,Yes,No,No,Electronic Check,70.56821,139.9568,6036.967859,5,4,3,3,3,4,3,2
8829,1,54,110343.8,Male,No,11.28043,17,2,0,No,Month-to-month,Yes,No,None,Yes,No,No,No,No,Yes,No,No,Yes,Bank Transfer(automatic),58.95425,92.48801999999999,4930.445331,5,7,5,3,4,5,5,5
8830,2,35,186156.6,Male,No,12.473469999999999,13,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank Transfer(automatic),65.66957,255.1372,6174.944351,4,4,3,3,3,5,4,2
8831,6,80,10795.57,Male,No,17.6619,7,0,0,No,Two Year,Yes,No,None,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Bank Transfer(automatic),50.71608,149.9707,4577.776917,3,3,2,4,3,5,3,2
8832,4,72,18961.05,Female,No,11.626380000000001,17,1,2,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,Yes,No,No,No,Mailed Check,70.77383,147.4601,5943.959339,3,3,4,3,3,4,3,2
8833,3,50,56565.69,Male,No,5.95531,10,0,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No,No,Electronic Check,63.9264,159.9875,5559.691145000001,3,3,2,3,4,2,1,3
8834,0,77,8167.63,Female,No,11.78919,10,0,0,Yes,Month-to-month,Yes,No,None,Yes,No,No,No,Yes,No,No,Yes,No,Electronic Check,71.59439,127.4887,6018.175438,4,4,3,4,5,4,4,5
8835,1,61,75515.78,Female,No,5.763324,12,0,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),71.05360999999999,162.4538,6497.863463000001,5,5,4,5,1,3,4,4
8836,0,29,37399.88,Male,No,9.040573,18,0,0,No,Two Year,No,Yes,DSL,Yes,No,No,No,No,Yes,Yes,No,No,Credit Card (automatic),58.73457,129.9483,5537.702265999999,4,4,5,3,4,5,5,4
8837,1,84,60276.48,Female,No,7.338928,3,2,0,No,Month-to-month,No,No,None,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,68.20321,139.9678,5797.443843,2,2,3,5,3,4,3,3
8838,0,30,15299.42,Male,Yes,8.040747,8,3,1,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),51.67488,242.6573,5050.700652,3,4,2,3,4,3,3,4
8839,1,41,58545.72,Male,No,7.854625,14,0,1,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Bank Transfer(automatic),60.93346,164.967,5888.45156,4,3,4,5,3,4,5,5
8840,4,77,12912.29,Male,No,13.227889999999999,12,0,1,No,Month-to-month,No,No,None,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Mailed Check,42.821020000000004,137.4978,3862.289881,3,2,3,1,5,2,3,3
8841,0,28,21423.42,Female,No,13.247320000000002,11,4,0,No,Month-to-month,No,No,None,Yes,Yes,No,No,No,No,No,No,Yes,Credit Card (automatic),58.57249,112.4844,4938.967049,3,3,1,4,2,4,3,3
